velocity,Distance,Speed,SR,SplitD
17.24,243.0165278,16.69298389,,0.2394444444
17.17,243.255,16.71802665,,0.2384722222
17.01,243.49125,16.75239659,,0.23625
16.75,243.7238889,16.78659941,,0.2326388889
16.48,243.9527778,16.81080253,,0.2288888889
16.21,244.1779167,16.81691266,,0.2251388889
16.09,244.4013889,16.80079605,,0.2234722222
16.37,244.62875,16.7665236,,0.2273611111
16.74,244.86125,16.72725417,,0.2325
16.98,245.0970833,16.69711633,,0.2358333333
17.13,245.335,16.68400077,112.7272727,0.2379166667
17.12,245.5727778,16.6889301,,0.2377777778
17.03,245.8093056,16.7075626,,0.2365277778
16.9,246.0440278,16.73287665,,0.2347222222
16.73,246.2763889,16.7575518,,0.2323611111
16.51,246.5056944,16.77458234,,0.2293055556
16.32,246.7323611,16.77799814,,0.2266666667
16.28,246.9584722,16.765275,,0.2261111111
16.38,247.1859722,16.7393787,,0.2275
16.78,247.4190278,16.70964248,,0.2330555556
17.17,247.6575,16.68983083,,0.2384722222
17.23,247.8968056,16.68944083,112.7272727,0.2393055556
17.15,248.135,16.70752222,,0.2381944444
16.99,248.3709722,16.73642259,,0.2359722222
16.77,248.6038889,16.76674483,,0.2329166667
16.54,248.8336111,16.78948912,,0.2297222222
16.35,249.0606944,16.79782494,,0.2270833333
16.21,249.2858333,16.78824894,,0.2251388889
16.19,249.5106944,16.76114974,,0.2248611111
16.41,249.7386111,16.72227078,,0.2279166667
16.7,249.9705556,16.68243053,,0.2319444444
16.93,250.2056944,16.65267636,,0.2351388889
17.06,250.4426389,16.63955531,109.0909091,0.2369444444
16.98,250.6784722,16.64309751,,0.2358333333
16.8,250.9118056,16.65708675,,0.2333333333
16.53,251.1413889,16.67194341,,0.2295833333
16.27,251.3673611,16.67800594,,0.2259722222
16.14,251.5915278,16.66890083,,0.2241666667
16.11,251.8152778,16.64376616,,0.22375
16.22,252.0405556,16.60680905,,0.2252777778
16.44,252.2688889,16.56606309,,0.2283333333
16.79,252.5020833,16.53213663,,0.2331944444
17.11,252.7397222,16.51581854,112.7272727,0.2376388889
17.18,252.9783333,16.52291627,,0.2386111111
17.09,253.2156944,16.55066047,,0.2373611111
16.8,253.4490278,16.58923,,0.2333333333
16.48,253.6779167,16.625513,,0.2288888889
16.32,253.9045833,16.64886088,,0.2266666667
16.2,254.1295833,16.65476428,,0.225
16,254.3518056,16.6419326,,0.2222222222
15.93,254.5730556,16.61017071,,0.22125
16.22,254.7983333,16.56492669,,0.2252777778
16.58,255.0286111,16.51913105,,0.2302777778
16.78,255.2616667,16.48558026,,0.2330555556
16.88,255.4961111,16.47023619,109.6969697,0.2344444444
16.84,255.73,16.47236077,,0.2338888889
16.71,255.9620833,16.48649588,,0.2320833333
16.51,256.1913889,16.50457246,,0.2293055556
16.3,256.4177778,16.51822148,,0.2263888889
16.15,256.6420833,16.52106138,,0.2243055556
16.09,256.8655556,16.51052119,,0.2234722222
16.16,257.09,16.4885228,,0.2244444444
16.34,257.3169444,16.46110193,,0.2269444444
16.72,257.5491667,16.43797468,,0.2322222222
17.05,257.7859722,16.43044356,113.3333333,0.2368055556
17.02,258.0223611,16.44404709,,0.2363888889
16.86,258.2565278,16.47398934,,0.2341666667
16.66,258.4879167,16.51008688,,0.2313888889
16.44,258.71625,16.54239706,,0.2283333333
16.23,258.9416667,16.56297267,,0.2254166667
16.05,259.1645833,16.56655885,,0.2229166667
15.9,259.3854167,16.55074478,,0.2208333333
15.87,259.6058333,16.51633742,,0.2204166667
16.14,259.83,16.46979593,,0.2241666667
16.48,260.0588889,16.42357814,,0.2288888889
16.73,260.29125,16.39018547,,0.2323611111
16.89,260.5258333,16.37670051,106.6666667,0.2345833333
16.85,260.7598611,16.38343555,,0.2340277778
16.7,260.9918056,16.40443826,,0.2319444444
16.51,261.2211111,16.43055128,,0.2293055556
16.31,261.4476389,16.45291121,,0.2265277778
16.1,261.67125,16.46437816,,0.2236111111
15.98,261.8931944,16.46054408,,0.2219444444
16.09,262.1166667,16.44229694,,0.2234722222
16.29,262.3429167,16.4166407,,0.22625
16.54,262.5726389,16.39327131,,0.2297222222
16.77,262.8055556,16.38091426,113.3333333,0.2329166667
16.91,263.0404167,16.38497944,,0.2348611111
16.91,263.2752778,16.40583385,,0.2348611111
16.61,263.5059722,16.43705479,,0.2306944444
16.27,263.7319444,16.46636685,,0.2259722222
16.15,263.95625,16.48318918,,0.2243055556
16.09,264.1797222,16.48422819,,0.2234722222
15.97,264.4015278,16.47013398,,0.2218055556
15.96,264.6231944,16.4423979,,0.2216666667
16.3,264.8495833,16.40726676,,0.2263888889
16.68,265.08125,16.37741221,,0.2316666667
16.85,265.3152778,16.3641347,109.6969697,0.2340277778
16.9,265.55,16.37075499,,0.2347222222
16.75,265.7826389,16.39313201,,0.2326388889
16.55,266.0125,16.42241184,,0.2298611111
16.42,266.2405556,16.44962068,,0.2280555556
16.31,266.4670833,16.46911023,,0.2265277778
16.2,266.6920833,16.47792888,,0.225
16.13,266.9161111,16.47479829,,0.2240277778
16.16,267.1405556,16.46083046,,0.2244444444
16.3,267.3669444,16.44043236,,0.2263888889
16.62,267.5977778,16.42168219,,0.2308333333
16.92,267.8327778,16.41466068,112.7272727,0.235
16.99,268.06875,16.42567615,,0.2359722222
16.92,268.30375,16.45316598,,0.235
16.67,268.5352778,16.48909158,,0.2315277778
16.36,268.7625,16.52203598,,0.2272222222
16.12,268.9863889,16.54146441,,0.2238888889
15.98,269.2083333,16.54161109,,0.2219444444
16.06,269.4313889,16.52330918,,0.2230555556
16.26,269.6572222,16.49384996,,0.2258333333
16.56,269.8872222,16.46418942,,0.23
16.84,270.1211111,16.44526865,,0.2338888889
16.95,270.3565278,16.44389473,109.0909091,0.2354166667
16.95,270.5919444,16.4602594,,0.2354166667
16.83,270.8256944,16.48922788,,0.23375
16.66,271.0570833,16.52286093,,0.2313888889
16.47,271.2858333,16.5528605,,0.22875
16.3,271.5122222,16.57250593,,0.2263888889
16.17,271.7368056,16.57768364,,0.2245833333
16.15,271.9611111,16.56774564,,0.2243055556
16.42,272.1891667,16.547753,,0.2280555556
16.76,272.4219444,16.52876796,,0.2327777778
16.98,272.6577778,16.52185812,112.7272727,0.2358333333
17.12,272.8955556,16.53260481,,0.2377777778
17.13,273.1334722,16.56082262,,0.2379166667
17.01,273.3697222,16.60146737,,0.23625
16.67,273.60125,16.6447661,,0.2315277778
16.31,273.8277778,16.67794005,,0.2265277778
16.1,274.0513889,16.69078414,,0.2236111111
16.04,274.2741667,16.68029864,,0.2227777778
16.26,274.5,16.65171671,,0.2258333333
16.56,274.73,16.61679434,,0.23
16.82,274.9636111,16.58820366,,0.2336111111
16.99,275.1995833,16.57439053,112.7272727,0.2359722222
16.9,275.4343056,16.57678423,,0.2347222222
16.74,275.6668056,16.58968818,,0.2325
16.63,275.8977778,16.60527266,,0.2309722222
16.51,276.1270833,16.61775607,,0.2293055556
16.33,276.3538889,16.62264706,,0.2268055556
16.2,276.5788889,16.6161299,,0.225
16.2,276.8038889,16.59730508,,0.225
16.31,277.0304167,16.56976204,,0.2265277778
16.6,277.2609722,16.5413222,,0.2305555556
16.89,277.4955556,16.52214815,,0.2345833333
17.01,277.7318056,16.5196076,112.7272727,0.23625
16.99,277.9677778,16.53425462,,0.2359722222
16.81,278.20125,16.56033735,,0.2334722222
16.57,278.4313889,16.5884064,,0.2301388889
16.38,278.6588889,16.60922053,,0.2275
16.22,278.8841667,16.61675609,,0.2252777778
16.04,279.1069444,16.60780053,,0.2227777778
15.99,279.3290278,16.58163674,,0.2220833333
16.32,279.5556944,16.54398602,,0.2266666667
16.69,279.7875,16.50800191,,0.2318055556
16.83,280.02125,16.48556795,,0.23375
16.86,280.2554167,16.48027913,109.0909091,0.2341666667
16.82,280.4890278,16.48948106,,0.2336111111
16.71,280.7211111,16.50775104,,0.2320833333
16.47,280.9498611,16.52760776,,0.22875
16.24,281.1754167,16.54048125,,0.2255555556
16.1,281.3990278,16.54002314,,0.2236111111
16.05,281.6219444,16.52450586,,0.2229166667
16.14,281.8461111,16.49690761,,0.2241666667
16.33,282.0729167,16.464169,,0.2268055556
16.64,282.3040278,16.43585603,,0.2311111111
16.92,282.5390278,16.42179113,112.7272727,0.235
17.04,282.7756944,16.4279067,,0.2366666667
17.01,283.0119444,16.45337084,,0.23625
16.76,283.2447222,16.49067884,,0.2327777778
16.44,283.4730556,16.52778123,,0.2283333333
16.17,283.6976389,16.55284168,,0.2245833333
15.99,283.9197222,16.55852058,,0.2220833333
15.96,284.1413889,16.54347618,,0.2216666667
16.07,284.3645833,16.5122719,,0.2231944444
16.37,284.5919444,16.47454703,,0.2273611111
16.67,284.8234722,16.44248471,,0.2315277778
16.79,285.0566667,16.4250974,,0.2331944444
16.8,285.29,16.4243334,109.6969697,0.2333333333
16.72,285.5222222,16.43659619,,0.2322222222
16.57,285.7523611,16.45544699,,0.2301388889
16.4,285.9801389,16.47355114,,0.2277777778
16.23,286.2055556,16.48444136,,0.2254166667
16.08,286.4288889,16.48353464,,0.2233333333
16.03,286.6515278,16.46909823,,0.2226388889
16.17,286.8761111,16.44405087,,0.2245833333
16.39,287.10375,16.41605287,,0.2276388889
16.67,287.3352778,16.39467561,,0.2315277778
16.9,287.57,16.38821202,113.3333333,0.2347222222
16.97,287.8056944,16.40051584,,0.2356944444
16.9,288.0404167,16.42915842,,0.2347222222
16.6,288.2709722,16.465639,,0.2305555556
16.25,288.4966667,16.49739835,,0.2256944444
16.01,288.7190278,16.51320008,,0.2223611111
15.88,288.9395833,16.50775003,,0.2205555556
15.95,289.1611111,16.48266975,,0.2215277778
16.14,289.3852778,16.44561153,,0.2241666667
16.45,289.61375,16.40783164,,0.2284722222
16.73,289.8461111,16.38078762,,0.2323611111
16.8,290.0794444,16.3713102,109.6969697,0.2333333333
16.77,290.3123611,16.37888122,,0.2329166667
16.65,290.5436111,16.39795001,,0.23125
16.48,290.7725,16.42094198,,0.2288888889
16.26,290.9983333,16.43985918,,0.2258333333
16.08,291.2216667,16.44785838,,0.2233333333
15.99,291.44375,16.44129985,,0.2220833333
16.01,291.6661111,16.42098414,,0.2223611111
16.23,291.8915278,16.39264473,,0.2254166667
16.5,292.1206944,16.36595666,,0.2291666667
16.72,292.3529167,16.35037972,116.3636364,0.2322222222
16.86,292.5870833,16.35141605,,0.2341666667
16.84,292.8209722,16.36922222,,0.2338888889
16.68,293.0526389,16.39839977,,0.2316666667
16.35,293.2797222,16.42894867,,0.2270833333
16,293.5019444,16.44878437,,0.2222222222
15.76,293.7208333,16.44833413,,0.2188888889
15.67,293.9384722,16.42434352,,0.2176388889
15.83,294.1583333,16.38122649,,0.2198611111
16.09,294.3818056,16.32979936,,0.2234722222
16.37,294.6091667,16.28273779,,0.2273611111
16.59,294.8395833,16.2501064,,0.2304166667
16.64,295.0706944,16.23646777,109.6969697,0.2311111111
16.59,295.3011111,16.24000699,,0.2304166667
16.46,295.5297222,16.25465147,,0.2286111111
16.27,295.7556944,16.27254068,,0.2259722222
16.02,295.9781944,16.28530545,,0.2225
15.82,296.1979167,16.28568086,,0.2197222222
15.76,296.4168056,16.27030984,,0.2188888889
15.85,296.6369444,16.2416108,,0.2201388889
16.18,296.8616667,16.20805828,,0.2247222222
16.53,297.09125,16.18208336,,0.2295833333
16.74,297.32375,16.1739958,113.3333333,0.2325
16.81,297.5572222,16.18723507,,0.2334722222
16.66,297.7886111,16.21778799,,0.2313888889
16.4,298.0163889,16.25574957,,0.2277777778
16.12,298.2402778,16.28925045,,0.2238888889
15.86,298.4605556,16.3083793,,0.2202777778
15.64,298.6777778,16.30677823,,0.2172222222
15.56,298.8938889,16.28261798,,0.2161111111
15.82,299.1136111,16.24134459,,0.2197222222
16.18,299.3383333,16.19601897,,0.2247222222
16.47,299.5670833,16.1608437,,0.22875
16.67,299.7986111,16.14490903,109.6969697,0.2315277778
16.65,300.0298611,16.15005562,,0.23125
16.53,300.2594444,16.17117228,,0.2295833333
16.45,300.4879167,16.20039681,,0.2284722222
16.33,300.7147222,16.23099919,,0.2268055556
16.13,300.93875,16.25679704,,0.2240277778
15.96,301.1604167,16.27178868,,0.2216666667
15.9,301.38125,16.2726882,,0.2208333333
15.97,301.6030556,16.26099863,,0.2218055556
16.25,301.82875,16.24357326,,0.2256944444
16.56,302.05875,16.23102464,116.3636364,0.23
16.73,302.2911111,16.23230741,,0.2323611111
16.79,302.5243056,16.25035669,,0.2331944444
16.67,302.7558333,16.28185571,,0.2315277778
16.46,302.9844444,16.31874282,,0.2286111111
16.25,303.2101389,16.35151165,,0.2256944444
16.05,303.4330556,16.37246305,,0.2229166667
15.83,303.6529167,16.37625843,,0.2198611111
15.73,303.8713889,16.36033945,,0.2184722222
15.98,304.0933333,16.32868479,,0.2219444444
16.31,304.3198611,16.29302432,,0.2265277778
16.52,304.5493056,16.26583483,,0.2294444444
16.64,304.7804167,16.2538844,109.6969697,0.2311111111
16.67,305.0119444,16.25814627,,0.2315277778
16.59,305.2423611,16.27530778,,0.2304166667
16.36,305.4695833,16.29823886,,0.2272222222
16.1,305.6931944,16.31739042,,0.2236111111
15.92,305.9143056,16.32456462,,0.2211111111
15.85,306.1344444,16.31623571,,0.2201388889
16.01,306.3568056,16.29514115,,0.2223611111
16.28,306.5829167,16.26997403,,0.2261111111
16.61,306.8136111,16.25202883,,0.2306944444
16.88,307.0480556,16.25104925,113.3333333,0.2344444444
16.88,307.2825,16.2707202,,0.2344444444
16.75,307.5151389,16.30641925,,0.2326388889
16.55,307.745,16.34864938,,0.2298611111
16.31,307.9715278,16.38724166,,0.2265277778
16.06,308.1945833,16.4132562,,0.2230555556
15.9,308.4154167,16.42072511,,0.2208333333
15.98,308.6373611,16.40957651,,0.2219444444
16.18,308.8620833,16.38670236,,0.2247222222
16.47,309.0908333,16.362871,,0.22875
16.73,309.3231944,16.34863782,113.3333333,0.2323611111
16.81,309.5566667,16.35019903,,0.2334722222
16.79,309.7898611,16.36717066,,0.2331944444
16.66,310.02125,16.39425295,,0.2313888889
16.46,310.2498611,16.42356456,,0.2286111111
16.26,310.4756944,16.44684843,,0.2258333333
16.08,310.6990278,16.45768333,,0.2233333333
15.94,310.9204167,16.45243789,,0.2213888889
15.93,311.1416667,16.4310657,,0.22125
16.3,311.3680556,16.40029639,,0.2263888889
16.71,311.6001389,16.37396295,,0.2320833333
16.9,311.8348611,16.3644482,116.3636364,0.2347222222
16.97,312.0705556,16.37569322,,0.2356944444
16.96,312.3061111,16.40498985,,0.2355555556
16.82,312.5397222,16.44592795,,0.2336111111
16.49,312.76875,16.48846662,,0.2290277778
16.15,312.9930556,16.52030065,,0.2243055556
15.91,313.2140278,16.53160082,,0.2209722222
15.82,313.43375,16.51883868,,0.2197222222
16.02,313.65625,16.48651445,,0.2225
16.31,313.8827778,16.44616092,,0.2265277778
16.57,314.1129167,16.41070774,,0.2301388889
16.76,314.3456944,16.38930006,,0.2327777778
16.79,314.5788889,16.38528048,109.6969697,0.2331944444
16.73,314.81125,16.39616011,,0.2323611111
16.59,315.0416667,16.41571683,,0.2304166667
16.42,315.2697222,16.43642977,,0.2280555556
16.21,315.4948611,16.45098696,,0.2251388889
16.07,315.7180556,16.45377074,,0.2231944444
16.11,315.9418056,16.44354432,,0.22375
16.28,316.1679167,16.42494201,,0.2261111111
16.64,316.3990278,16.40746417,,0.2311111111
16.97,316.6347222,16.4025486,114.1414141,0.2356944444
17.01,316.8709722,16.416854,,0.23625
16.92,317.1059722,16.44794693,,0.235
16.75,317.3386111,16.48767015,,0.2326388889
16.54,317.5683333,16.52660047,,0.2297222222
16.36,317.7955556,16.55652588,,0.2272222222
16.19,318.0204167,16.57189393,,0.2248611111
16.04,318.2431944,16.5697099,,0.2227777778
16.01,318.4655556,16.54991268,,0.2223611111
16.3,318.6919444,16.51836634,,0.2263888889
16.64,318.9230556,16.48725061,,0.2311111111
16.86,319.1572222,16.46840039,,0.2341666667
16.96,319.3927778,16.4674198,111.1111111,0.2355555556
16.88,319.6272222,16.4829516,,0.2344444444
16.72,319.8594444,16.50829082,,0.2322222222
16.52,320.0888889,16.53460521,,0.2294444444
16.31,320.3154167,16.55369779,,0.2265277778
16.12,320.5393056,16.55932659,,0.2238888889
16.05,320.7622222,16.54866739,,0.2229166667
16.31,320.98875,16.52555692,,0.2265277778
16.67,321.2202778,16.50131758,,0.2315277778
16.97,321.4559722,16.48874321,122.2222222,0.2356944444
17.16,321.6943056,16.49581365,,0.2383333333
17.17,321.9327778,16.52361382,,0.2384722222
17.04,322.1694444,16.56666082,,0.2366666667
16.7,322.4013889,16.6142054,,0.2319444444
16.35,322.6284722,16.65285207,,0.2270833333
16.15,322.8527778,16.67216172,,0.2243055556
16.08,323.0761111,16.66883233,,0.2233333333
16.2,323.3011111,16.64666434,,0.225
16.42,323.5291667,16.61473193,,0.2280555556
16.73,323.7615278,16.58454934,,0.2323611111
16.99,323.9975,16.56676896,,0.2359722222
16.97,324.2331944,16.56628573,111.1111111,0.2356944444
16.86,324.4673611,16.57977819,,0.2341666667
16.78,324.7004167,16.60034319,,0.2330555556
16.68,324.9320833,16.62209765,,0.2316666667
16.49,325.1611111,16.63968231,,0.2290277778
16.33,325.3879167,16.64768906,,0.2268055556
16.23,325.6133333,16.64268692,,0.2254166667
16.27,325.8393056,16.62521311,,0.2259722222
16.59,326.0697222,16.60175655,,0.2304166667
16.94,326.305,16.58402864,,0.2352777778
17.09,326.5423611,16.58186717,117.7777778,0.2373611111
17.11,326.78,16.59753379,,0.2376388889
16.96,327.0155556,16.62635093,,0.2355555556
16.73,327.2479167,16.65933916,,0.2323611111
16.48,327.4768056,16.68643962,,0.2288888889
16.26,327.7026389,16.6995127,,0.2258333333
16.12,327.9265278,16.69406043,,0.2238888889
16.11,328.1502778,16.67029372,,0.22375
16.45,328.37875,16.63530538,,0.2284722222
16.83,328.6125,16.60272165,,0.23375
17.02,328.8488889,16.58484424,113.3333333,0.2363888889
17.09,329.08625,16.58617542,,0.2373611111
16.98,329.3220833,16.60384781,,0.2358333333
16.82,329.5556944,16.63030386,,0.2336111111
16.73,329.7880556,16.65765437,,0.2323611111
16.61,330.01875,16.68050155,,0.2306944444
16.36,330.2459722,16.69387482,,0.2272222222
16.18,330.4706944,16.69239579,,0.2247222222
16.32,330.6973611,16.67557315,,0.2266666667
16.59,330.9277778,16.65122847,,0.2304166667
16.93,331.1629167,16.63140068,,0.2351388889
17.21,331.4019444,16.62685294,116.3636364,0.2390277778
17.25,331.6415278,16.64245863,,0.2395833333
17.14,331.8795833,16.67486716,,0.2380555556
16.94,332.1148611,16.71523366,,0.2352777778
16.68,332.3465278,16.75309901,,0.2316666667
16.36,332.57375,16.77826523,,0.2272222222
16.15,332.7980556,16.78291768,,0.2243055556
16.24,333.0236111,16.76612676,,0.2255555556
16.47,333.2523611,16.73569828,,0.22875
16.8,333.4856944,16.70415412,,0.2333333333
17.08,333.7229167,16.68355089,,0.2372222222
17.09,333.9602778,16.68007035,112.7272727,0.2373611111
16.99,334.19625,16.69136147,,0.2359722222
16.86,334.4304167,16.71040143,,0.2341666667
16.69,334.6622222,16.72973924,,0.2318055556
16.53,334.8918056,16.74287337,,0.2295833333
16.41,335.1197222,16.74534017,,0.2279166667
16.33,335.3465278,16.7353644,,0.2268055556
16.38,335.5740278,16.7143397,,0.2275
16.71,335.8061111,16.68898148,,0.2320833333
17.05,336.0429167,16.67083832,,0.2368055556
17.16,336.28125,16.66893598,112.7272727,0.2383333333
17.14,336.5193056,16.68417641,,0.2380555556
16.95,336.7547222,16.71061569,,0.2354166667
16.71,336.9868056,16.73866917,,0.2320833333
16.51,337.2161111,16.75900781,,0.2293055556
16.34,337.4430556,16.76546799,,0.2269444444
16.15,337.6673611,16.75466332,,0.2243055556
16.1,337.8909722,16.72586535,,0.2236111111
16.45,338.1194444,16.6851789,,0.2284722222
16.84,338.3533333,16.64651369,,0.2338888889
17,338.5894444,16.62248862,,0.2361111111
17.04,338.8261111,16.61711912,112.7272727,0.2366666667
16.97,339.0618056,16.62746574,,0.2356944444
16.81,339.2952778,16.64684826,,0.2334722222
16.55,339.5251389,16.66639013,,0.2298611111
16.32,339.7518056,16.67707313,,0.2266666667
16.25,339.9775,16.67355322,,0.2256944444
16.28,340.2036111,16.65643153,,0.2261111111
16.39,340.43125,16.63065046,,0.2276388889
16.59,340.6616667,16.60340753,,0.2304166667
16.93,340.8968056,16.58378237,,0.2351388889
17.22,341.1359722,16.5812079,116.3636364,0.2391666667
17.2,341.3748611,16.59967823,,0.2388888889
17.03,341.6113889,16.63397052,,0.2365277778
16.82,341.845,16.67369114,,0.2336111111
16.56,342.075,16.7083121,,0.23
16.28,342.3011111,16.72867764,,0.2261111111
16.09,342.5245833,16.7284465,,0.2234722222
16.12,342.7484722,16.70706911,,0.2238888889
16.29,342.9747222,16.67098969,,0.22625
16.61,343.2054167,16.63147621,,0.2306944444
16.91,343.4402778,16.60091123,,0.2348611111
16.95,343.6756944,16.58688347,112.7272727,0.2354166667
16.9,343.9104167,16.58875318,,0.2347222222
16.84,344.1443056,16.60137474,,0.2338888889
16.73,344.3766667,16.61904866,,0.2323611111
16.51,344.6059722,16.6353225,,0.2293055556
16.31,344.8325,16.64314166,,0.2265277778
16.21,345.0576389,16.63780082,,0.2251388889
16.24,345.2831944,16.61943312,,0.2255555556
16.56,345.5131944,16.59451749,,0.23
16.9,345.7479167,16.57477843,,0.2347222222
17.04,345.9845833,16.56999269,116.3636364,0.2366666667
17.06,346.2215278,16.58239852,,0.2369444444
16.94,346.4568056,16.60777823,,0.2352777778
16.75,346.6894444,16.63823017,,0.2326388889
16.52,346.9188889,16.66474282,,0.2294444444
16.29,347.1451389,16.67934519,,0.22625
16.11,347.3688889,16.6765893,,0.22375
16.06,347.5919444,16.6551142,,0.2230555556
16.34,347.8188889,16.62039549,,0.2269444444
16.68,348.0505556,16.58473961,,0.2316666667
16.86,348.2847222,16.56003523,,0.2341666667
16.95,348.5201389,16.55161111,112.7272727,0.2354166667
16.91,348.755,16.55859743,,0.2348611111
16.77,348.9879167,16.57569393,,0.2329166667
16.52,349.2173611,16.59456454,,0.2294444444
16.27,349.4433333,16.60599214,,0.2259722222
16.15,349.6676389,16.60352364,,0.2243055556
16.13,349.8916667,16.58610043,,0.2240277778
16.31,350.1181944,16.55828836,,0.2265277778
16.56,350.3481944,16.52906453,,0.23
16.84,350.5820833,16.50856745,,0.2338888889
17.05,350.8188889,16.5046207,116.3636364,0.2368055556
17.03,351.0554167,16.5193949,,0.2365277778
16.88,351.2898611,16.54783926,,0.2344444444
16.56,351.5198611,16.57967638,,0.23
16.24,351.7454167,16.60281305,,0.2255555556
16.05,351.9683333,16.60814202,,0.2229166667
15.98,352.1902778,16.59294008,,0.2219444444
16.13,352.4143056,16.56127382,,0.2240277778
16.37,352.6416667,16.52269397,,0.2273611111
16.67,352.8731944,16.48878646,,0.2315277778
16.9,353.1079167,16.46933345,,0.2347222222
16.86,353.3420833,16.46795821,112.7272727,0.2341666667
16.73,353.5744444,16.48035819,,0.2323611111
16.58,353.8047222,16.49853905,,0.2302777778
16.41,354.0326389,16.51493863,,0.2279166667
16.2,354.2576389,16.52304766,,0.225
16.04,354.4804167,16.51783654,,0.2227777778
16.09,354.7038889,16.49847443,,0.2234722222
16.25,354.9295833,16.47012293,,0.2256944444
16.56,355.1595833,16.44224545,,0.23
16.85,355.3936111,16.42545802,120.8080808,0.2340277778
16.94,355.6288889,16.4264932,,0.2352777778
16.88,355.8633333,16.44456828,,0.2344444444
16.63,356.0943056,16.47220841,,0.2309722222
16.36,356.3215278,16.49846879,,0.2272222222
16.22,356.5468056,16.51429134,,0.2252777778
16.15,356.7711111,16.51608584,,0.2243055556
16.09,356.9945833,16.50421642,,0.2234722222
16.13,357.2186111,16.48117877,,0.2240277778
16.48,357.4475,16.45397307,,0.2288888889
16.82,357.6811111,16.43444611,,0.2336111111
16.89,357.9156944,16.43137595,117.1717172,0.2345833333
16.84,358.1495833,16.44465335,,0.2338888889
16.77,358.3825,16.46878692,,0.2329166667
16.64,358.6136111,16.49726919,,0.2311111111
16.45,358.8420833,16.52324969,,0.2284722222
16.27,359.0680556,16.54014253,,0.2259722222
16.18,359.2927778,16.54379824,,0.2247222222
16.2,359.5177778,16.53431491,,0.225
16.43,359.7459722,16.51696817,,0.2281944444
16.73,359.9783333,16.50144763,,0.2323611111
17,360.2144444,16.49785366,120.8080808,0.2361111111
17.18,360.4530556,16.51259295,,0.2386111111
17.13,360.6909722,16.54580123,,0.2379166667
16.96,360.9265278,16.59082152,,0.2355555556
16.72,361.15875,16.63733095,,0.2322222222
16.46,361.3873611,16.67499765,,0.2286111111
16.15,361.6116667,16.69494887,,0.2243055556
15.97,361.8334722,16.69127198,,0.2218055556
16.18,362.0581944,16.66584753,,0.2247222222
16.5,362.2873611,16.63014227,,0.2291666667
16.71,362.5194444,16.59766337,,0.2320833333
16.85,362.7534722,16.57677744,,0.2340277778
16.87,362.9877778,16.56996956,109.6969697,0.2343055556
16.82,363.2213889,16.57513724,,0.2336111111
16.75,363.4540278,16.58772612,,0.2326388889
16.63,363.685,16.60260071,,0.2309722222
16.43,363.9131944,16.61401339,,0.2281944444
16.25,364.1388889,16.61605765,,0.2256944444
16.2,364.3638889,16.60546666,,0.225
16.28,364.59,16.58397735,,0.2261111111
16.67,364.8215278,16.55964708,,0.2315277778
17.05,365.0583333,16.54533901,117.7777778,0.2368055556
17.15,365.2965278,16.55041659,,0.2381944444
17.1,365.5340278,16.57464845,,0.2375
16.96,365.7695833,16.61107767,,0.2355555556
16.75,366.0022222,16.65041464,,0.2326388889
16.49,366.23125,16.68305011,,0.2290277778
16.27,366.4572222,16.70084737,,0.2259722222
16.15,366.6815278,16.69943101,,0.2243055556
16.19,366.9063889,16.67985561,,0.2248611111
16.52,367.1358333,16.65002212,,0.2294444444
16.88,367.3702778,16.6232186,,0.2344444444
16.98,367.6061111,16.61010784,114.1414141,0.2358333333
16.99,367.8420833,16.6129108,,0.2359722222
16.98,368.0779167,16.62853359,,0.2358333333
16.9,368.3126389,16.65237525,,0.2347222222
16.62,368.5434722,16.67741925,,0.2308333333
16.35,368.7705556,16.69418581,,0.2270833333
16.25,368.99625,16.69578281,,0.2256944444
16.28,369.2223611,16.68195929,,0.2261111111
16.47,369.4511111,16.65844826,,0.22875
16.74,369.6836111,16.63471232,,0.2325
17.04,369.9202778,16.62102885,120.8080808,0.2366666667
17.26,370.16,16.62527729,,0.2397222222
17.25,370.3995833,16.64943819,,0.2395833333
17.08,370.6368056,16.6879116,,0.2372222222
16.79,370.87,16.72989456,,0.2331944444
16.47,371.09875,16.76325923,,0.22875
16.17,371.3233333,16.77777918,,0.2245833333
16,371.5455556,16.76774985,,0.2222222222
16.13,371.7695833,16.73505941,,0.2240277778
16.38,371.9970833,16.68966893,,0.2275
16.68,372.22875,16.64486322,,0.2316666667
16.92,372.46375,16.61202747,,0.235
16.94,372.6990278,16.59662134,109.6969697,0.2352777778
16.86,372.9331944,16.59665022,,0.2341666667
16.71,373.1652778,16.6056068,,0.2320833333
16.54,373.395,16.61592914,,0.2297222222
16.4,373.6227778,16.62117552,,0.2277777778
16.27,373.84875,16.61715867,,0.2259722222
16.15,374.0730556,16.60162337,,0.2243055556
16.12,374.2969444,16.57438896,,0.2238888889
16.37,374.5243056,16.54001559,,0.2273611111
16.68,374.7559722,16.50862997,,0.2316666667
16.91,374.9908333,16.49061771,113.3333333,0.2348611111
17.03,375.2273611,16.49136548,,0.2365277778
16.96,375.4629167,16.50977502,,0.2355555556
16.77,375.6958333,16.53883936,,0.2329166667
16.5,375.925,16.56828804,,0.2291666667
16.22,376.1502778,16.58777777,,0.2252777778
16,376.3725,16.58955808,,0.2222222222
